,sample_id
643,2019_MLI_NHI-CROP-HARVEST_POLY_11021_2269
644,2018_BF_JECAM_CIRAD_POLY_111551_403
645,2020_SDN_WAPOR_1_POLY_110357_2544
646,2018_AS_Remelgado_POLY_111951_2279
647,2020_NGA_WFP_POLY_1112938_2400
648,ewoco-iiasa-100m-v1-1681562_2
649,ewoco-urban-v1-5014203_7
650,2020_SDN_WAPOR_1_POLY_1102_1566
651,ewoco-water-v1-6035638_3
652,2020_SDN_WAPOR_1_POLY_1106_4052
653,ewoco-urban-v1-5031671_7
654,ewoco-water-v1-6151737_6
655,ewoco-urban-v1-5065215_6
656,ewoco-1690747_3
657,ewoco-water-v1-6010278_7
658,2020_SDN_WAPOR_1_POLY_110112_2663
659,ewoco-1682344_3
660,ewoco-2165739_2
661,ewoco-water-v1-6127080_3
662,2018_AS_Remelgado_POLY_111551_2510
663,ewoco-1940019_3
664,2019_AF_NHI-CROP-HARVEST_POLY_100701_2016
665,2018_BF_JECAM_CIRAD_POLY_111907_2144
666,ewoco-1689414_3
667,ewoco-1690962_3
668,ewoco-1687991_3
669,2018_NER_WAPOR_1_POLY_1111_1437
670,2018_AS_Remelgado_POLY_1111215_2303
671,ewoco-2165554_3
672,2020_NGA_WFP_POLY_1112876_832
673,2020_SDN_WAPOR_2_POLY_11170_41
674,2018_SN_JECAM_CIRAD_POLY_111558_2078
675,2018_AS_Remelgado_POLY_111647_2867
676,2020_NGA_WFP_POLY_1112795_1278
677,ewoco-1689001_3
678,2018_BF_JECAM_CIRAD_POLY_111796_1174
679,ewoco-water-v1-6047953_7
680,ewoco-1939674_3
681,ewoco-water-v1-6157492_7
682,ewoco-water-v1-6118099_7
683,2018_BF_JECAM_CIRAD_POLY_111502_3304
684,ewoco-2172264_3
685,2018_AS_Remelgado_POLY_1112393_1902
686,2018_SN_JECAM_CIRAD_POLY_111751_2017
687,ewoco-1685527_3
688,2018_SN_JECAM_CIRAD_POLY_1110_547
689,ewoco-1686268_3
690,2018_BF_JECAM_CIRAD_POLY_111973_1570
691,2018_AS_Remelgado_POLY_111256_3239
692,ewoco-water-v1-6185169_7
693,ewoco-water-v1-6153418_7
694,2019_MLI_NHI-CROP-HARVEST_POLY_1104_1762
695,ewoco-1687113_3
696,ewoco-iiasa-10m-v1-2792263_6
697,ewoco-iiasa-100m-v1-1686159_6
698,2020_NGA_WFP_POLY_111175_1824
699,ewoco-iiasa-100m-v1-1688449_6
700,2018_BF_JECAM_CIRAD_POLY_111214_1411
701,2018_BF_JECAM_CIRAD_POLY_111154_2867
702,2018_SN_JECAM_CIRAD_POLY_111710_2082
703,ewoco-1688177_3
704,ewoco-1979148_3
705,2018_AS_Remelgado_POLY_1112177_1244
706,ewoco-iiasa-10m-v1-2761482_6
707,2020_SDN_WAPOR_2_POLY_111313_2377
708,ewoco-iiasa-10m-v1-1976800_6
709,ewoco-iiasa-10m-v1-1978328_6
710,ewoco-2177194_3
711,ewoco-iiasa-100m-v1-1686038_7
712,2018_AS_Remelgado_POLY_11195_2198
713,2018_SN_JECAM_CIRAD_POLY_11140_1355
714,ewoco-iiasa-100m-v1-1689227_3
715,2020_NGA_WFP_POLY_1112206_1492
716,2018_SN_JECAM_CIRAD_POLY_11123_1945
717,2018_AS_Remelgado_POLY_1112343_2211
718,2018_AS_Remelgado_POLY_111771_1622
719,ewoco-iiasa-100m-v1-1940880_2
720,ewoco-urban-v1-5009982_6
721,ewoco-iiasa-10m-v1-2758598_2
722,2018_BF_JECAM_CIRAD_POLY_111551_2739
723,ewoco-1976556_3
724,2018_AS_Remelgado_POLY_1112302_611
725,2018_BF_JECAM_CIRAD_POLY_111354_2072
726,ewoco-iiasa-10m-v1-2179247_3
727,ewoco-iiasa-10m-v1-2758507_6
728,2021_AF_DE-WA-VAL1_POINT_10014_6
729,2021_AF_DE-WA-TRAIN1_POLY_100296_2016
730,ewoco-urban-v1-5067222_7
731,2020_SDN_WAPOR_2_POLY_111250_1095
732,2020_NGA_WFP_POLY_1112748_1822
733,ewoco-1940142_3
734,ewoco-iiasa-10m-v1-2775255_2
735,ewoco-iiasa-10m-v1-1978588_6
736,ewoco-water-v1-6001943_6
737,2018_AS_Remelgado_POLY_1111229_931
738,2020_NGA_WFP_POLY_1112216_2160
739,2019Usda1211362_1969
740,ewoco-2172137_3
741,2019_SN_JECAM_CIRAD_POLY_111596_1445
742,ewoco-1976759_3
743,2018_SN_JECAM_CIRAD_POLY_111702_1234
744,2021_AF_DE-WA-TRAIN1_POLY_100610_1886
745,ewoco-2165489_3
746,2020_SDN_WAPOR_1_POLY_1101_1631
747,2018_AS_Remelgado_POLY_1111951_687
748,ewoco-iiasa-10m-v1-2177169_2
749,2018_AS_Remelgado_POLY_111142_2016
750,2018_SN_JECAM_CIRAD_POLY_111764_2830
751,2018_AS_Remelgado_POLY_1112503_1753
752,2021_AF_DE-WA-TRAIN1_POLY_1001176_1888
753,ewoco-1939583_3
754,ewoco-1990156_6
755,ewoco-iiasa-100m-v1-1686271_2
756,ewoco-2181837_3
757,2018_AS_Remelgado_POLY_1111864_1703
758,ewoco-iiasa-10m-v1-2797458_2
759,ewoco-1977137_3
760,2020_NGA_WFP_POLY_1114388_2098
761,2018_SN_JECAM_CIRAD_POLY_111536_1758
762,2020_NGA_WFP_POLY_1111562_2106
763,2019_AF_NHI-CROP-HARVEST_POLY_1001813_1952
764,2020_NGA_WFP_POLY_1112014_1500
765,ewoco-1978970_3
766,ewoco-iiasa-10m-v1-1939360_2
767,ewoco-iiasa-10m-v1-2775215_2
768,2018_BF_JECAM_CIRAD_POLY_1111025_2325
769,ewoco-water-v1-6017222_6
770,2018_AS_Remelgado_POLY_111492_1782
771,2018_BF_JECAM_CIRAD_POLY_111888_3284
772,ewoco-1689468_3
773,2019_AF_NHI-CROP-HARVEST_POLY_1001840_1887
774,ewoco-1978269_3
775,2021_AF_DE-WA-TRAIN1_POLY_100513_1826
776,ewoco-1979469_3
777,2020_NGA_WFP_POLY_111158_3523
778,ewoco-1979394_3
779,ewoco-water-v1-6153999_6
780,ewoco-urban-v1-5027530_7
781,ewoco-water-v1-6185655_6
782,2019_AF_NHI-CROP-HARVEST_POLY_1001896_1838
783,2018_BF_JECAM_CIRAD_POLY_111154_2546
784,ewoco-water-v1-6051147_6
785,ewoco-water-v1-6061052_7
786,2019_SN_JECAM_CIRAD_POLY_111124_2145
787,2018_SN_JECAM_CIRAD_POLY_111922_335
788,ewoco-1688665_3
789,2018_BF_JECAM_CIRAD_POLY_111961_2272
790,2019Usda1202096_25
791,ewoco-1979040_3
792,ewoco-water-v1-6096396_7
793,ewoco-urban-v1-5000977_6
794,2020_AF_NHI-CROP-HARVEST_POINT_100748_2
795,2020_NGA_WFP_POLY_1112823_2018
796,ewoco-2180515_3
797,2020_SDN_WAPOR_1_POLY_110188_1967
798,ewoco-1689975_3
799,ewoco-water-v1-6025888_6
800,ewoco-iiasa-10m-v1-1687346_6
801,ewoco-1939906_3
802,ewoco-1940748_3
803,2018_BF_JECAM_CIRAD_POLY_111893_2204
804,2019_SN_JECAM_CIRAD_POLY_111562_638
805,2018_SN_JECAM_CIRAD_POLY_111615_2210
806,2018_AS_Remelgado_POLY_1111505_2118
807,ewoco-water-v1-6056777_7
808,2020_AF_NHI-CROP-HARVEST_POINT_100735_6
809,ewoco-1978287_3
810,ewoco-urban-v1-5053754_2
811,ewoco-1977686_3
812,2021_AF_DE-WA-TRAIN1_POLY_100737_2081
813,ewoco-iiasa-10m-v1-2754939_7
814,2018_AS_Remelgado_POLY_1111703_3719
815,ewoco-water-v1-6068583_7
816,ewoco-iiasa-10m-v1-2797164_3
817,ewoco-1939529_3
818,ewoco-iiasa-10m-v1-1940450_2
819,ewoco-1692945_3
820,2018_AS_Remelgado_POLY_1111888_3164
821,ewoco-2165366_3
822,2018_AS_Remelgado_POLY_1111945_2590
823,2018_NER_WAPOR_1_POLY_1111_2136
824,2018_BF_JECAM_CIRAD_POLY_11139_63
825,2020_NGA_WFP_POLY_1112812_2016
826,ewoco-iiasa-100m-v1-1940434_6
827,ewoco-1978773_3
828,ewoco-1977098_3
829,ewoco-iiasa-10m-v1-2783821_2
830,2020_NGA_WFP_POLY_1111561_3946
831,senwapor1-23_1953
832,ewoco-water-v1-6099849_3
833,2018_SN_JECAM_CIRAD_POLY_111529_1828
834,2020_SDN_WAPOR_1_POLY_110299_1770
835,2018_AS_Remelgado_POLY_111231_2266
836,2020_AF_NHI-CROP-HARVEST_POINT_100727_7
837,ewoco-urban-v1-5009617_7
838,2018_AS_Remelgado_POLY_1111127_1888
839,ewoco-iiasa-100m-v1-1686629_7
840,2019_MLI_NHI-CROP-HARVEST_POLY_11020_2083
841,ewoco-1977014_3
842,ewoco-water-v1-6029857_7
843,2018_BF_JECAM_CIRAD_POLY_111458_3099
844,2020_NGA_WFP_POLY_1111293_2593
845,ewoco-water-v1-6075825_7
846,2020_NGA_WFP_POLY_111207_2142
847,2018_AS_Remelgado_POLY_111405_2155
848,ewoco-1687007_3
849,2020_NGA_WFP_POLY_1111697_1949
850,2021_AF_DE-WA-TRAIN1_POLY_100934_2017
851,2018_BF_JECAM_CIRAD_POLY_111473_2277
852,2021_AF_DE-WA-TRAIN1_POLY_1001095_1823
853,senwapor1-32_2143
854,2018_BF_JECAM_CIRAD_POLY_111557_2285
855,2018_BF_JECAM_CIRAD_POLY_111843_2015
856,ewoco-iiasa-10m-v1-2758758_7
857,ewoco-urban-v1-5007976_3
858,2019_AF_NHI-CROP-HARVEST_POLY_1001876_1824
859,2018_AS_Remelgado_POLY_1111168_959
860,ewoco-1940060_3
861,senwapor2-27_1832
862,2021_AF_DE-WA-TRAIN1_POLY_100199_1890
863,2020_SDN_WAPOR_1_POLY_11024_2458
864,2018_BF_JECAM_CIRAD_POLY_111899_1954
865,2018_AS_Remelgado_POLY_1112632_1001
866,2018_AS_Remelgado_POLY_1112160_1444
867,2018_BF_JECAM_CIRAD_POLY_111538_2928
868,2020_SDN_WAPOR_2_POLY_111326_2782
869,ewoco-water-v1-6173842_7
870,2018_BF_JECAM_CIRAD_POLY_111154_2547
871,2020_SDN_WAPOR_1_POLY_110207_1315
872,2021_AF_DE-WA-TRAIN1_POLY_100703_1826
873,ewoco-1685834_3
874,2018_AS_Remelgado_POLY_1111906_1883
875,ewoco-1688817_3
876,ewoco-iiasa-10m-v1-1978584_7
877,2021_AF_DE-WA-TRAIN1_POLY_1001024_2082
878,ewoco-iiasa-10m-v1-2753292_6
879,ewoco-1758338_3
880,2018_BF_JECAM_CIRAD_POLY_111939_2272
881,2018_BF_JECAM_CIRAD_POLY_111852_1952
882,ewoco-1688723_3
883,ewoco-1977015_3
884,ewoco-water-v1-6120159_6
885,2018_SN_JECAM_CIRAD_POLY_111683_1760
886,2018_AS_Remelgado_POLY_111658_1486
887,ewoco-1940457_3
888,2021_AF_DE-WA-TRAIN1_POLY_1001057_2017
889,2018_BF_JECAM_CIRAD_POLY_111200_2207
890,ewoco-urban-v1-5021177_3
891,2020_SDN_WAPOR_1_POLY_11046_3270
892,ewoco-water-v1-6037318_7
893,ewoco-iiasa-10m-v1-1690771_2
894,ewoco-water-v1-6171841_3
895,2019_AF_NHI-CROP-HARVEST_POLY_1001821_2016
896,ewoco-1690380_3
897,2018_AS_Remelgado_POLY_111138_4073
898,ewoco-gmw-v1-7910317_6
899,ewoco-iiasa-10m-v1-1758274_3
900,2020_SDN_WAPOR_1_POLY_11083_2013
901,2018_AS_Remelgado_POLY_1112392_2587
902,ewoco-iiasa-10m-v1-1977702_3
903,2018_AS_Remelgado_POLY_1112560_2271
904,2018_SN_JECAM_CIRAD_POLY_111753_2017
905,2020_NGA_WFP_POLY_111814_2465
906,ewoco-1940422_3
907,2018_AS_Remelgado_POLY_1111672_1242
908,ewoco-iiasa-10m-v1-1687337_7
909,2018_SN_JECAM_CIRAD_POLY_1111105_2282
910,ewoco-urban-v1-5016578_2
911,ewoco-urban-v1-5036384_6
912,ewoco-1978453_3
913,2018_AS_Remelgado_POLY_1111395_415
914,2018_BF_JECAM_CIRAD_POLY_111790_1953
915,ewoco-1939907_3
916,ewoco-1685280_3
917,ewoco-iiasa-10m-v1-2779193_7
918,ewoco-iiasa-10m-v1-2775218_7
919,ewoco-2182804_3
920,2018_SN_JECAM_CIRAD_POLY_111529_1949
921,2021_AF_DE-WA-TRAIN1_POLY_100574_2082
922,ewoco-water-v1-6043267_7
923,2018_AS_Remelgado_POLY_11192_62
924,2020_SDN_WAPOR_2_POLY_111136_2137
925,ewoco-iiasa-10m-v1-1977782_6
926,2020_NGA_WFP_POLY_1111606_3377
927,2018_SN_JECAM_CIRAD_POLY_111237_588
928,ewoco-water-v1-6085108_6
929,ewoco-urban-v1-5071256_7
930,2018_AS_Remelgado_POLY_1112495_1837
931,2021_AF_DE-WA-TRAIN1_POLY_100690_1886
932,2018_AS_Remelgado_POLY_111270_2547
933,2018_AS_Remelgado_POLY_1111497_994
934,ewoco-water-v1-6132200_3
935,2020_NGA_WFP_POLY_1112018_3556
936,2018_MLI_NHI-CROP-HARVEST_POLY_11025_1949
937,2021_AF_DE-WA-TRAIN1_POLY_100238_1889
938,2019_SN_JECAM_CIRAD_POLY_111548_2336
939,ewoco-urban-v1-5028388_7
940,2020_ETH_NHI-CROP-HARVEST_POINT_100412_1924
941,ewoco-1939389_3
942,ewoco-urban-v1-5060144_7
943,2018_AS_Remelgado_POLY_1112153_4031
944,ewoco-iiasa-10m-v1-2797183_6
945,ewoco-iiasa-100m-v1-1940619_2
946,ewoco-2165882_3
947,ewoco-1690615_3
948,2018_BF_JECAM_CIRAD_POLY_111119_1316
949,ewoco-iiasa-10m-v1-2768914_7
950,2018_AS_Remelgado_POLY_1111607_2016
951,ewoco-iiasa-100m-v1-1686033_7
952,ewoco-1977942_3
953,2020_AF_NHI-CROP-HARVEST_POINT_100621_2
954,senwapor2-1_2015
955,ewoco-water-v1-6011286_7
956,2020_NGA_WFP_POLY_1112159_2012
957,2020_NGA_WFP_POLY_1111656_2018
958,ewoco-2180632_3
959,2020_NGA_WFP_POLY_1112142_1825
960,2018_AS_Remelgado_POLY_11168_2984
961,ewoco-1757797_3
962,2020_NGA_WFP_POLY_1112722_2085
963,ewoco-1978450_2
964,2021_AF_DE-WA-TRAIN1_POLY_100756_2079
965,2021_AF_DE-WA-TRAIN1_POLY_100944_2018
966,2018_AS_Remelgado_POLY_1111525_1519
967,2021_AF_DE-WA-TRAIN1_POLY_1001120_2080
968,ewoco-urban-v1-5040075_7
969,2018_AS_Remelgado_POLY_1111801_1468
970,ewoco-1976857_3
971,ewoco-1978426_3
972,2018_NER_WAPOR_1_POLY_11110_3303
973,ewoco-water-v1-6057523_7
974,ewoco-urban-v1-5063118_7
975,ewoco-urban-v1-5071772_6
976,2020_NGA_WFP_POLY_1113187_513
977,ewoco-1691344_3
978,2018_AS_Remelgado_POLY_111554_2147
979,ewoco-iiasa-10m-v1-1761002_6
980,ewoco-iiasa-10m-v1-2758900_7
981,2018_NER_WAPOR_1_POLY_11122_1948
982,2018_AS_Remelgado_POLY_111695_1167
983,ewoco-gmw-v1-7910472_7
984,2019_SN_JECAM_CIRAD_POLY_111532_1762
985,2020_NGA_WFP_POLY_1112475_861
986,ewoco-urban-v1-5052531_6
987,2018_AS_Remelgado_POLY_111532_2020
988,2021_AF_DE-WA-TRAIN1_POLY_100504_1950
989,ewoco-urban-v1-5010291_7
990,ewoco-1994337_3
991,ewoco-water-v1-6186869_7
992,ewoco-urban-v1-5047220_6
993,ewoco-1688641_7
994,ewoco-1691893_3
995,ewoco-2182635_3
996,ewoco-2166107_3
997,ewoco-gmw-v1-7913183_7
998,ewoco-1978123_3
999,2020_NGA_WFP_POLY_1112991_264
1000,2021_AF_DE-WA-TRAIN1_POLY_100486_2016
1001,2018_MLI_NHI-CROP-HARVEST_POLY_11013_1887
1002,ewoco-water-v1-6154322_3
1003,2020_NGA_WFP_POLY_1112743_83
1004,ewoco-iiasa-10m-v1-2181967_7
1005,2020_NGA_WFP_POLY_1112723_2084
1006,ewoco-2180557_3
1007,2018_AS_Remelgado_POLY_1111304_1382
1008,ewoco-gmw-v1-7910857_2
1009,ewoco-iiasa-10m-v1-2762149_2
1010,2018_BF_JECAM_CIRAD_POLY_111935_1886
1011,ewoco-2186634_3
1012,2018_AS_Remelgado_POLY_1112255_2031
1013,ewoco-1976367_3
1014,2021_AF_DE-WA-TRAIN1_POLY_1001169_1888
1015,ewoco-iiasa-10m-v1-2172109_3
1016,2020_NGA_WFP_POLY_1112111_550
1017,2020_NGA_WFP_POLY_1114034_3338
1018,2019_SN_JECAM_CIRAD_POLY_11120_3071
1019,ewoco-iiasa-10m-v1-1691154_2
1020,2019_MLI_NHI-CROP-HARVEST_POLY_11036_2209
1021,ewoco-urban-v1-5029995_7
1022,2018_BF_JECAM_CIRAD_POLY_111890_3830
1023,ewoco-urban-v1-5030723_7
1024,ewoco-2182817_3
1025,ewoco-gmw-v1-7912935_3
1026,2020_NGA_WFP_POLY_11183_1761
1027,ewoco-1940468_3
1028,ewoco-water-v1-6034580_7
1029,2021_AF_DE-WA-TRAIN1_POLY_1001175_1951
1030,ewoco-gmw-v1-7910344_7
1031,ewoco-iiasa-10m-v1-1977814_3
1032,2020_NGA_WFP_POLY_111481_759
1033,ewoco-water-v1-6171843_7
1034,2020_NGA_WFP_POLY_1112320_769
1035,2018_BF_JECAM_CIRAD_POLY_1111099_2335
1036,ewoco-2172150_3
1037,ewoco-water-v1-6140155_2
1038,2019_MLI_NHI-CROP-HARVEST_POLY_11029_2024
1039,ewoco-urban-v1-5019553_7
1040,2019_SN_JECAM_CIRAD_POLY_111587_1208
1041,2018_SN_JECAM_CIRAD_POLY_111741_3369
1042,ewoco-iiasa-10m-v1-2754577_7
1043,2018_AS_Remelgado_POLY_1112453_2530
1044,ewoco-1976552_3
1045,ewoco-2180589_3
1046,2020_NGA_WFP_POLY_111705_3569
1047,2018_BF_JECAM_CIRAD_POLY_111510_867
1048,ewoco-iiasa-10m-v1-2775188_7
1049,ewoco-urban-v1-5028114_7
1050,2018_AS_Remelgado_POLY_111193_2192
1051,ewoco-urban-v1-5019689_7
1052,2019_SN_JECAM_CIRAD_POLY_111604_1888
1053,2020_SDN_WAPOR_2_POLY_111174_1814
1054,2020_SDN_WAPOR_2_POLY_111137_3173
1055,ewoco-gmw-v1-7913170_2
1056,ewoco-2172619_3
1057,ewoco-water-v1-6006367_6
1058,ewoco-water-v1-6198041_7
1059,ewoco-gmw-v1-7910764_6
1060,ewoco-water-v1-6034674_7
1061,2021_AF_DE-WA-TRAIN1_POLY_100806_2081
1062,ewoco-iiasa-10m-v1-1939800_2
1063,ewoco-1687019_6
1064,2018_BF_JECAM_CIRAD_POLY_111960_1502
1065,2021_AF_DE-WA-TRAIN1_POLY_100932_1954
1066,ewoco-1978023_3
1067,ewoco-water-v1-6179088_7
1068,ewoco-urban-v1-5049152_2
1069,ewoco-1761064_3
1070,2020_SDN_WAPOR_2_POLY_111132_2347
1071,2020_SDN_WAPOR_2_POLY_111183_2086
1072,ewoco-2166101_3
1073,2021_AF_DE-WA-TRAIN1_POLY_1001010_2017
1074,ewoco-iiasa-10m-v1-1688107_2
1075,ewoco-2182801_3
1076,ewoco-iiasa-100m-v1-1685299_3
1077,ewoco-1688240_3
1078,2019_MLI_NHI-CROP-HARVEST_POLY_11035_1827
1079,2018_AS_Remelgado_POLY_1111386_2262
1080,2021_AF_DE-WA-TRAIN1_POLY_100647_1954
1081,ewoco-urban-v1-5062613_7
1082,ewoco-water-v1-6026365_7
1083,ewoco-2182266_3
1084,2018_AS_Remelgado_POLY_1112405_2275
1085,ewoco-1757053_3
1086,2018_AS_Remelgado_POLY_1111386_2325
1087,ewoco-iiasa-100m-v1-1940292_6
1088,ewoco-gmw-v1-7910230_6
1089,ewoco-2182736_3
1090,2018_SN_JECAM_CIRAD_POLY_111722_1889
1091,2020_NGA_WFP_POLY_1112048_2074
1092,2018_BF_JECAM_CIRAD_POLY_111952_2211
1093,ewoco-1977286_3
1094,ewoco-water-v1-6094453_7
1095,2018_BF_JECAM_CIRAD_POLY_111876_1883
1096,ewoco-2177201_3
1097,2020_NGA_WFP_POLY_1112793_1633
1098,2018_SN_JECAM_CIRAD_POLY_11156_2378
1099,2018_AS_Remelgado_POLY_1112160_1902
1100,ewoco-2181425_3
1101,2018_SN_JECAM_CIRAD_POLY_111652_3088
1102,ewoco-iiasa-10m-v1-2782434_6
1103,ewoco-iiasa-100m-v1-1685916_6
1104,2018_AS_Remelgado_POLY_1111597_1085
1105,2018_AS_Remelgado_POLY_111177_3886
1106,ewoco-iiasa-10m-v1-1977601_6
1107,2018_NER_WAPOR_1_POLY_11135_1824
1108,ewoco-iiasa-10m-v1-1977143_3
1109,ewoco-1690193_3
1110,ewoco-1688471_3
1111,ewoco-1977614_3
1112,2021_AF_DE-WA-TRAIN1_POLY_100966_2019
1113,2020_NGA_WFP_POLY_11196_1669
1114,ewoco-urban-v1-5010968_7
1115,ewoco-gmw-v1-7910079_6
1116,ewoco-water-v1-6158805_6
1117,2018_SN_JECAM_CIRAD_POLY_111161_2004
1118,ewoco-iiasa-10m-v1-1978320_3
1119,2018_AS_Remelgado_POLY_111763_1503
1120,2020_NGA_WFP_POLY_1111642_2621
1121,2018_AS_Remelgado_POLY_111377_950
1122,2020_NGA_WFP_POLY_1113973_1128
1123,ewoco-1689032_3
1124,ewoco-water-v1-6060942_7
1125,ewoco-1939315_3
1126,2018_AS_Remelgado_POLY_111444_4091
1127,2020_NGA_WFP_POLY_1114694_2015
1128,2019_SN_JECAM_CIRAD_POLY_111191_1809
1129,2018_AS_Remelgado_POLY_111732_1302
1130,ewoco-iiasa-100m-v1-1685671_7
1131,ewoco-1690575_3
1132,ewoco-urban-v1-5035843_7
1133,2019_AF_NHI-CROP-HARVEST_POLY_100704_2601
1134,ewoco-water-v1-6033495_7
1135,ewoco-1688499_3
1136,ewoco-1939598_3
1137,ewoco-1978263_3
1138,2018_AS_Remelgado_POLY_111992_1493
1139,ewoco-1688428_3
1140,ewoco-iiasa-10m-v1-1762740_7
1141,ewoco-gmw-v1-7913194_7
1142,2020_NGA_WFP_POLY_1112782_2145
1143,ewoco-water-v1-6080222_6
1144,2018_AS_Remelgado_POLY_1112509_360
1145,2020_NGA_WFP_POLY_111952_1938
1146,ewoco-1686667_3
1147,2020_NGA_WFP_POLY_1112678_1553
1148,2018_SN_JECAM_CIRAD_POLY_111662_1955
1149,ewoco-1940700_3
1150,ewoco-iiasa-10m-v1-2775180_3
1151,ewoco-urban-v1-5057415_7
1152,ewoco-1687726_3
1153,2021_AF_DE-WA-TRAIN1_POLY_100721_1953
1154,ewoco-1977607_3
1155,2018_SN_JECAM_CIRAD_POLY_111278_2333
1156,ewoco-urban-v1-5031086_7
1157,2018_AS_Remelgado_POLY_1111692_3951
1158,ewoco-iiasa-10m-v1-1686969_2
1159,2019_SN_JECAM_CIRAD_POLY_111468_2145
1160,2020_NGA_WFP_POLY_1113494_2397
1161,2021_AF_DE-WA-TRAIN1_POLY_100513_1825
1162,2020_NGA_WFP_POLY_111500_324
1163,ewoco-iiasa-100m-v1-1939693_2
1164,2020_NGA_WFP_POLY_1113377_1835
1165,2020_NGA_WFP_POLY_1112174_2363
1166,2020_NGA_WFP_POLY_1114382_1949
1167,ewoco-1977107_3
1168,ewoco-1977458_3
1169,2018_AS_Remelgado_POLY_111586_2216
1170,ewoco-iiasa-100m-v1-1939798_6
1171,ewoco-urban-v1-5045719_7
1172,2021_AF_DE-WA-TRAIN1_POLY_100335_2017
1173,ewoco-urban-v1-5023769_3
1174,2018_BF_JECAM_CIRAD_POLY_1111016_3070
1175,2021_AF_DE-WA-TRAIN1_POLY_1001230_2080
1176,ewoco-1977790_3
1177,ewoco-1978077_3
1178,ewoco-urban-v1-5064235_3
1179,ewoco-water-v1-6026359_7
1180,2020_NGA_WFP_POLY_1112009_1956
1181,ewoco-water-v1-6084014_6
1182,2020_SDN_WAPOR_1_POLY_110101_228
1183,ewoco-iiasa-10m-v1-2754821_6
1184,2018_BF_JECAM_CIRAD_POLY_111782_1951
1185,ewoco-iiasa-10m-v1-2782507_2
1186,2019_AF_NHI-CROP-HARVEST_POLY_1001782_2080
1187,2018_BF_JECAM_CIRAD_POLY_1111057_2084
1188,2018_BF_JECAM_CIRAD_POLY_111264_1660
1189,2018_BF_JECAM_CIRAD_POLY_111538_3124
1190,2020_NGA_WFP_POLY_111168_3366
1191,2020_NGA_WFP_POLY_1112446_3295
1192,ewoco-urban-v1-5046310_6
1193,ewoco-water-v1-6104254_3
1194,2018_AS_Remelgado_POLY_1111849_2336
1195,ewoco-urban-v1-5009108_7
1196,ewoco-gmw-v1-7910188_6
1197,2020_AF_NHI-CROP-HARVEST_POINT_100716_6
1198,ewoco-iiasa-100m-v1-1690770_6
1199,2020_NGA_WFP_POLY_1113221_1823
1200,2018_BF_JECAM_CIRAD_POLY_111383_27
1201,ewoco-urban-v1-5003336_7
1202,ewoco-iiasa-10m-v1-1689808_2
1203,ewoco-iiasa-10m-v1-1977986_7
1204,ewoco-water-v1-6011140_6
1205,ewoco-1689228_3
1206,2018_BF_JECAM_CIRAD_POLY_111124_2208
1207,2018_SN_JECAM_CIRAD_POLY_111409_2466
1208,ewoco-1977062_3
1209,2018_AS_Remelgado_POLY_1111994_2473
1210,senwapor2-43_2012
1211,ewoco-2181353_3
1212,2021_AF_DE-WA-TRAIN1_POLY_100346_2016
1213,ewoco-iiasa-100m-v1-1940355_6
1214,ewoco-water-v1-6104661_6
1215,2018_AS_Remelgado_POLY_1112459_1531
1216,ewoco-iiasa-10m-v1-2767984_3
1217,ewoco-water-v1-6098218_7
1218,2019_SN_JECAM_CIRAD_POLY_11194_3969
1219,2018_BF_JECAM_CIRAD_POLY_111383_91
1220,2020_NGA_WFP_POLY_111355_1954
1221,ewoco-water-v1-6013813_6
1222,2020_NGA_WFP_POLY_1113391_1886
1223,ewoco-water-v1-6189297_6
1224,2018_AS_Remelgado_POLY_111650_2538
1225,ewoco-iiasa-10m-v1-2758991_7
1226,2018_AS_Remelgado_POLY_1111838_2727
1227,2020_NGA_WFP_POLY_1112723_1950
1228,ewoco-water-v1-6128880_6
1229,ewoco-2183227_3
1230,2020_SDN_WAPOR_1_POLY_110341_1764
1231,2018_BF_JECAM_CIRAD_POLY_111878_3101
1232,ewoco-water-v1-6047944_6
1233,ewoco-2166265_3
1234,ewoco-1940097_3
1235,ewoco-1978801_3
1236,ewoco-iiasa-10m-v1-2769066_3
1237,ewoco-urban-v1-5025435_7
1238,2020_NGA_WFP_POLY_1112724_2274
1239,2018_AS_Remelgado_POLY_111635_3103
1240,2019_SN_JECAM_CIRAD_POLY_111626_2459
1241,ewoco-iiasa-100m-v1-1940411_2
1242,2021_AF_DE-WA-TRAIN1_POLY_100237_1954
1243,2018_AS_Remelgado_POLY_1112000_395
1244,2021_AF_DE-WA-TRAIN1_POLY_100595_2019
1245,2018_AS_Remelgado_POLY_1111914_1754
1246,2020_SDN_WAPOR_1_POLY_11035_1889
1247,ewoco-gmw-v1-7910298_2
1248,2018_AS_Remelgado_POLY_1112396_3441
1249,ewoco-urban-v1-5022138_6
1250,ewoco-iiasa-10m-v1-2768756_7
1251,2018_AS_Remelgado_POLY_1112502_2536
1252,ewoco-2172156_3
1253,ewoco-iiasa-100m-v1-1692402_2
1254,2020_NGA_WFP_POLY_1111220_2015
1255,ewoco-iiasa-10m-v1-1994460_7
1256,ewoco-urban-v1-5002413_6
1257,2020_NGA_WFP_POLY_1111455_1698
1258,2020_NGA_WFP_POLY_1112738_2340
1259,2018_AS_Remelgado_POLY_1112450_1985
1260,ewoco-urban-v1-5000333_7
