,sample_id
639,ewoco-iiasa-10m-v1-2784021_2
640,2018_AS_Remelgado_POLY_111808_2089
641,ewoco-iiasa-10m-v1-1976412_7
642,ewoco-water-v1-6114618_6
643,ewoco-1978453_3
644,2020_NGA_WFP_POLY_11196_977
645,2021_AF_DE-WA-TRAIN1_POLY_100606_2081
646,2021_AF_DE-WA-TRAIN1_POLY_100437_2081
647,ewoco-water-v1-6081165_6
648,ewoco-urban-v1-5020197_6
649,ewoco-water-v1-6046128_3
650,ewoco-2180579_3
651,ewoco-1979090_3
652,2019_SN_JECAM_CIRAD_POLY_111486_2408
653,2019_SN_JECAM_CIRAD_POLY_111590_427
654,ewoco-1977032_3
655,ewoco-urban-v1-5046362_7
656,ewoco-water-v1-6113229_7
657,2020_NGA_WFP_POLY_1111362_2353
658,ewoco-iiasa-100m-v1-1939262_3
659,2020_NGA_WFP_POLY_1111182_1303
660,ewoco-1976692_3
661,ewoco-1685781_3
662,ewoco-2186606_3
663,ewoco-1977454_3
664,ewoco-urban-v1-5046959_6
665,ewoco-1976996_3
666,2021_AF_DE-WA-TRAIN1_POLY_100662_1824
667,2018_BF_JECAM_CIRAD_POLY_111875_1692
668,ewoco-water-v1-6050150_7
669,ewoco-2181261_3
670,ewoco-iiasa-100m-v1-1689049_3
671,2020_AF_NHI-CROP-HARVEST_POINT_100630_6
672,2021_AF_DE-WA-TRAIN1_POLY_1001171_1823
673,ewoco-1940395_3
674,ewoco-iiasa-10m-v1-1990643_7
675,ewoco-1939817_3
676,ewoco-1940357_3
677,ewoco-1940078_3
678,ewoco-iiasa-100m-v1-1940057_6
679,2020_NGA_WFP_POLY_1114602_1765
680,2018_AS_Remelgado_POLY_1111425_975
681,ewoco-urban-v1-5013501_7
682,ewoco-water-v1-6091639_7
683,2020_NGA_WFP_POLY_111720_2872
684,2020_ETH_NHI-CROP-HARVEST_POINT_100394_1250
685,ewoco-iiasa-10m-v1-2782968_6
686,ewoco-urban-v1-5055637_6
687,2018_AS_Remelgado_POLY_1111229_931
688,ewoco-1691344_3
689,2018_BF_JECAM_CIRAD_POLY_111576_2511
690,ewoco-1940586_3
691,2018_AS_Remelgado_POLY_1112248_2010
692,2020_NGA_WFP_POLY_1112803_2078
693,ewoco-iiasa-10m-v1-2754962_2
694,ewoco-1977574_3
695,ewoco-iiasa-10m-v1-2177133_7
696,ewoco-1977124_3
697,ewoco-1686359_3
698,ewoco-1682389_3
699,ewoco-iiasa-100m-v1-1686270_6
700,ewoco-iiasa-100m-v1-1771052_7
701,2020_ETH_NHI-CROP-HARVEST_POINT_100391_2077
702,ewoco-1939834_3
703,2018_AS_Remelgado_POLY_1112155_3970
704,ewoco-1978800_3
705,2018_SN_JECAM_CIRAD_POLY_11140_1355
706,ewoco-iiasa-10m-v1-2775120_6
707,ewoco-1940345_7
708,2020_NGA_WFP_POLY_1112687_3365
709,ewoco-2165871_3
710,ewoco-1978135_3
711,ewoco-2165659_3
712,ewoco-iiasa-10m-v1-2791788_2
713,2020_NGA_WFP_POLY_1111398_2438
714,2020_SDN_WAPOR_1_POLY_110283_2073
715,2018_AS_Remelgado_POLY_1111565_1310
716,ewoco-urban-v1-5061165_6
717,ewoco-urban-v1-5037238_7
718,2020_NGA_WFP_POLY_1113322_2017
719,2018_BF_JECAM_CIRAD_POLY_111899_2203
720,2021_AF_DE-WA-TRAIN1_POLY_100543_1955
721,ewoco-iiasa-10m-v1-2758609_3
722,2018_SN_JECAM_CIRAD_POLY_111776_3415
723,ewoco-1940659_3
724,ewoco-iiasa-100m-v1-1940263_7
725,ewoco-water-v1-6185314_6
726,ewoco-iiasa-10m-v1-2756576_3
727,ewoco-1977679_3
728,ewoco-1977653_3
729,ewoco-iiasa-10m-v1-1940405_2
730,ewoco-1939527_3
731,ewoco-water-v1-6094262_6
732,2021_AF_DE-WA-TRAIN1_POLY_100166_2141
733,ewoco-1976814_3
734,ewoco-water-v1-6050683_6
735,ewoco-iiasa-10m-v1-1977310_2
736,2018_AS_Remelgado_POLY_1112453_2530
737,ewoco-2177118_3
738,ewoco-iiasa-10m-v1-2784542_6
739,ewoco-1686975_3
740,ewoco-urban-v1-5060066_7
741,2020_SDN_WAPOR_2_POLY_111290_1821
742,ewoco-iiasa-10m-v1-2791717_2
743,ewoco-1940260_3
744,ewoco-2182819_3
745,2021_AF_DE-WA-TRAIN1_POLY_100272_1890
746,2018_BF_JECAM_CIRAD_POLY_111354_2072
747,2020_NGA_WFP_POLY_1114737_1889
748,2018_AS_Remelgado_POLY_1111798_3190
749,2021_AF_DE-WA-TRAIN1_POLY_100177_1507
750,ewoco-1978032_2
751,ewoco-urban-v1-5064538_7
752,2018_AS_Remelgado_POLY_1112100_1784
753,2020_SDN_WAPOR_1_POLY_11046_2595
754,ewoco-urban-v1-5008119_6
755,2018_AS_Remelgado_POLY_1111544_2078
756,ewoco-iiasa-10m-v1-2797125_6
757,2020_NGA_WFP_POLY_1114279_117
758,2018_SN_JECAM_CIRAD_POLY_11120_54
759,ewoco-1940476_3
760,ewoco-urban-v1-5061931_7
761,2020_NGA_WFP_POLY_111637_2078
762,2018_AS_Remelgado_POLY_1111259_1238
763,2020_NGA_WFP_POLY_1111224_2085
764,2020_SDN_WAPOR_2_POLY_111188_1408
765,2018_AS_Remelgado_POLY_111830_2147
766,ewoco-1977540_3
767,ewoco-2183524_3
768,2018_AS_Remelgado_POLY_111609_3936
769,ewoco-iiasa-100m-v1-1940403_6
770,2019_AF_DE-WA-VAL1_POINT_100133_7
771,ewoco-urban-v1-5019823_2
772,ewoco-urban-v1-5038193_7
773,2021_AF_DE-WA-TRAIN1_POLY_100710_1889
774,2021_AF_DE-WA-TRAIN1_POLY_1001035_1825
775,2021_AF_DE-WA-TRAIN1_POLY_100337_1886
776,ewoco-1940362_3
777,2018_BF_JECAM_CIRAD_POLY_111372_3825
778,2018_AS_Remelgado_POLY_1111292_2067
779,ewoco-1977680_3
780,2020_NGA_WFP_POLY_1114443_1894
781,ewoco-1686972_3
782,ewoco-iiasa-10m-v1-1978463_6
783,2021_AF_DE-WA-TRAIN1_POLY_1001060_1886
784,2018_SN_JECAM_CIRAD_POLY_111337_2054
785,ewoco-water-v1-6082725_7
786,2018_AS_Remelgado_POLY_111659_395
787,2020_SDN_WAPOR_2_POLY_111297_996
788,ewoco-iiasa-10m-v1-2792559_7
789,2018_AS_Remelgado_POLY_1112528_1579
790,2019_SN_JECAM_CIRAD_POLY_111207_1905
791,ewoco-iiasa-10m-v1-2791754_3
792,2018_BF_JECAM_CIRAD_POLY_1111007_2016
793,ewoco-1688630_3
794,ewoco-urban-v1-5057465_6
795,ewoco-gmw-v1-7910475_2
796,ewoco-1940129_3
797,ewoco-urban-v1-5013929_6
798,2020_SDN_WAPOR_2_POLY_111167_1066
799,ewoco-urban-v1-5036557_6
800,ewoco-iiasa-100m-v1-1685870_7
801,2020_ETH_NHI-CROP-HARVEST_POINT_100402_300
802,2020_NGA_WFP_POLY_111311_1486
803,ewoco-1690194_3
804,ewoco-iiasa-100m-v1-1687357_2
805,ewoco-urban-v1-5056107_2
806,2018_BF_JECAM_CIRAD_POLY_111843_1022
807,ewoco-urban-v1-5027018_7
808,2018_AS_Remelgado_POLY_1111628_2504
809,2018_BF_JECAM_CIRAD_POLY_1111001_1768
810,ewoco-1977961_3
811,2018_AS_Remelgado_POLY_1111590_4023
812,2020_SDN_WAPOR_2_POLY_111255_976
813,2019_AF_NHI-CROP-HARVEST_POLY_1001854_1953
814,2021_AF_DE-WA-TRAIN1_POLY_100920_2080
815,ewoco-urban-v1-5011203_6
816,ewoco-urban-v1-5032881_7
817,ewoco-iiasa-10m-v1-2760420_2
818,2021_AF_DE-WA-TRAIN1_POLY_100230_2082
819,2020_NGA_WFP_POLY_11188_1499
820,2021_AF_DE-WA-TRAIN1_POLY_100229_1889
821,2020_SDN_WAPOR_2_POLY_111328_2102
822,2018_BF_JECAM_CIRAD_POLY_111701_2127
823,2018_SN_JECAM_CIRAD_POLY_111320_493
824,2020_NGA_WFP_POLY_111215_1823
825,2018_AS_Remelgado_POLY_1111304_3122
826,ewoco-1689592_3
827,2018_AS_Remelgado_POLY_1111308_353
828,ewoco-1688071_3
829,ewoco-1757194_3
830,ewoco-iiasa-10m-v1-2166197_7
831,2020_SDN_WAPOR_1_POLY_11035_1889
832,ewoco-water-v1-6173134_7
833,2018_BF_JECAM_CIRAD_POLY_111910_2143
834,2018_BF_JECAM_CIRAD_POLY_1111101_2335
835,ewoco-2183539_3
836,ewoco-1687716_3
837,ewoco-2166126_3
838,ewoco-urban-v1-5016565_3
839,ewoco-iiasa-100m-v1-1686952_3
840,ewoco-iiasa-100m-v1-1688554_6
841,2020_NGA_WFP_POLY_1112587_2712
842,ewoco-urban-v1-5052648_7
843,2018_MLI_NHI-CROP-HARVEST_POLY_11024_920
844,2018_AS_Remelgado_POLY_11195_2198
845,ewoco-1976369_3
846,2021_AF_DE-WA-TRAIN1_POLY_1001196_2082
847,2018_AS_Remelgado_POLY_111916_1119
848,2018_BF_JECAM_CIRAD_POLY_1111104_2018
849,2020_NGA_WFP_POLY_111191_2040
850,ewoco-1688291_3
851,2019_AF_NHI-CROP-HARVEST_POLY_100508_1956
852,ewoco-1686937_3
853,ewoco-1940712_3
854,2018_AS_Remelgado_POLY_111937_4091
855,ewoco-1688069_3
856,ewoco-water-v1-6079689_7
857,2018_AS_Remelgado_POLY_111881_1457
858,ewoco-iiasa-10m-v1-2756643_6
859,ewoco-2198745_3
860,ewoco-1939656_3
861,ewoco-water-v1-6070881_6
862,ewoco-urban-v1-5001179_3
863,ewoco-2181392_3
864,ewoco-gmw-v1-7912941_7
865,2018_BF_JECAM_CIRAD_POLY_111875_2202
866,ewoco-1685972_3
867,ewoco-1978656_3
868,ewoco-2165958_3
869,2018_AS_Remelgado_POLY_1112029_2837
870,ewoco-iiasa-10m-v1-1688856_2
871,2018_AS_Remelgado_POLY_111756_533
872,2020_SDN_WAPOR_1_POLY_110105_2572
873,ewoco-iiasa-10m-v1-1977849_6
874,2020_SDN_WAPOR_2_POLY_111137_449
875,2019_AF_NHI-CROP-HARVEST_POLY_1001842_2016
876,ewoco-1939944_3
877,ewoco-urban-v1-5068240_6
878,ewoco-iiasa-10m-v1-1686495_3
879,2018_AS_Remelgado_POLY_1112100_2360
880,ewoco-1977843_3
881,2021_AF_DE-WA-TRAIN1_POLY_100944_1890
882,ewoco-iiasa-100m-v1-1686448_7
883,ewoco-urban-v1-5012801_3
884,2020_NGA_WFP_POLY_1113222_2013
885,2018_AS_Remelgado_POLY_111786_1818
886,2020_NGA_WFP_POLY_1113895_620
887,ewoco-1688812_3
888,ewoco-2186296_3
889,ewoco-iiasa-10m-v1-1976514_2
890,2018_BF_JECAM_CIRAD_POLY_111929_2021
891,ewoco-1939675_3
892,2018_AS_Remelgado_POLY_1112255_763
893,2018_AS_Remelgado_POLY_1111388_388
894,2018_AS_Remelgado_POLY_111195_1670
895,2021_AF_DE-WA-TRAIN1_POLY_1001142_2080
896,ewoco-1976430_3
897,ewoco-1691898_3
898,ewoco-iiasa-10m-v1-2753858_7
899,2020_NGA_WFP_POLY_1114174_2109
900,ewoco-2177192_3
901,2018_AS_Remelgado_POLY_1111953_3500
902,2021_AF_DE-WA-TRAIN1_POLY_100680_1950
903,2018_AS_Remelgado_POLY_1111090_2778
904,ewoco-water-v1-6120002_7
905,ewoco-1687822_2
906,2018_BF_JECAM_CIRAD_POLY_111952_2650
907,ewoco-water-v1-6184988_7
908,ewoco-urban-v1-5049417_3
909,2018_AS_Remelgado_POLY_111532_1498
910,ewoco-water-v1-6049810_7
911,ewoco-1978773_3
912,ewoco-iiasa-10m-v1-2792557_3
913,2018_BF_JECAM_CIRAD_POLY_111480_1472
914,2018_AS_Remelgado_POLY_111953_3338
915,ewoco-1689370_3
916,ewoco-water-v1-6031930_2
917,2020_NGA_WFP_POLY_111582_1317
918,2018_AS_Remelgado_POLY_111653_545
919,ewoco-2180571_3
920,2018_AS_Remelgado_POLY_111495_385
921,2021_AF_DE-WA-TRAIN1_POLY_100878_1889
922,2020_NGA_WFP_POLY_1112040_1952
923,ewoco-2178986_3
924,2021_AF_DE-WA-TRAIN1_POLY_100224_2147
925,ewoco-1976869_3
926,ewoco-iiasa-10m-v1-2758879_7
927,ewoco-urban-v1-5069716_6
928,ewoco-iiasa-10m-v1-2754869_2
929,ewoco-1688381_3
930,ewoco-iiasa-100m-v1-1688006_7
931,2019_MLI_NHI-CROP-HARVEST_POLY_11021_2146
932,ewoco-water-v1-6146943_7
933,ewoco-water-v1-6072990_7
934,ewoco-urban-v1-5006227_7
935,ewoco-1688811_3
936,2018_AS_Remelgado_POLY_111716_2823
937,ewoco-water-v1-6126720_7
938,ewoco-2177109_3
939,2020_NGA_WFP_POLY_1112702_1053
940,ewoco-gmw-v1-7910192_6
941,ewoco-water-v1-6071199_7
942,2021_AF_DE-WA-TRAIN1_POLY_1001239_2082
943,2021_AF_DE-WA-TRAIN1_POLY_1001239_2079
944,ewoco-water-v1-6056294_6
945,2021_AF_DE-WA-TRAIN1_POLY_100732_2080
946,2018_SN_JECAM_CIRAD_POLY_111553_1952
947,2018_AS_Remelgado_POLY_1111633_1704
948,ewoco-2186646_3
949,ewoco-1689416_3
950,2018_AS_Remelgado_POLY_1112523_1001
951,ewoco-1978088_3
952,ewoco-water-v1-6178777_7
953,ewoco-1685451_3
954,ewoco-2172619_3
955,ewoco-1758304_3
956,ewoco-urban-v1-5058628_7
957,2020_NGA_WFP_POLY_111251_3800
958,senwapor1-22_1640
959,senwapor2-51_2086
960,ewoco-1939998_3
961,ewoco-1686334_3
962,ewoco-urban-v1-5057238_7
963,2018_BF_JECAM_CIRAD_POLY_111784_1953
964,ewoco-urban-v1-5061617_6
965,ewoco-urban-v1-5050515_6
966,ewoco-1977939_3
967,2018_AS_Remelgado_POLY_1111645_1366
968,ewoco-iiasa-10m-v1-2753292_6
969,2018_AS_Remelgado_POLY_1112296_303
970,2020_NGA_WFP_POLY_1112099_2863
971,2021_AF_DE-WA-TRAIN1_POLY_100685_2015
972,2020_NGA_WFP_POLY_1111509_1891
973,2021_AF_DE-WA-TRAIN1_POLY_100856_2144
974,2020_SDN_WAPOR_1_POLY_110195_3857
975,2020_NGA_WFP_POLY_1112248_2082
976,ewoco-2172142_3
977,ewoco-2172593_3
978,2021_AF_DE-WA-TRAIN1_POLY_100388_2080
979,2018_BF_JECAM_CIRAD_POLY_111968_928
980,ewoco-urban-v1-5046306_3
981,ewoco-water-v1-6101893_6
982,ewoco-1689471_3
983,ewoco-2182806_3
984,2018_AS_Remelgado_POLY_1111950_2884
985,2018_AS_Remelgado_POLY_1112393_1994
986,2019_AF_DE-WA-VAL1_POINT_10085_6
987,2020_NGA_WFP_POLY_1114407_1888
988,ewoco-2321310_3
989,2018_MLI_NHI-CROP-HARVEST_POLY_1101_2126
990,2020_NGA_WFP_POLY_1111123_2016
991,ewoco-water-v1-6175159_6
992,2018_SN_JECAM_CIRAD_POLY_1111057_2068
993,ewoco-iiasa-10m-v1-2754698_7
994,ewoco-1940329_3
995,2020_NGA_WFP_POLY_1112051_2145
996,ewoco-urban-v1-5023970_7
997,2018_AS_Remelgado_POLY_1112293_578
998,2020_NGA_WFP_POLY_1114407_1891
999,ewoco-water-v1-6134542_7
1000,2020_NGA_WFP_POLY_1112112_1607
1001,ewoco-urban-v1-5020795_6
1002,ewoco-1976812_3
1003,ewoco-iiasa-100m-v1-1940632_7
1004,2018_AS_Remelgado_POLY_1111906_1776
1005,ewoco-iiasa-100m-v1-1685266_3
1006,2020_SDN_WAPOR_2_POLY_111132_2347
1007,2020_NGA_WFP_POLY_1112668_1278
1008,2021_AF_DE-WA-TRAIN1_POLY_100820_1887
1009,ewoco-1977587_3
1010,ewoco-2172087_3
1011,2018_BF_JECAM_CIRAD_POLY_111502_1501
1012,ewoco-iiasa-100m-v1-1940573_6
1013,ewoco-2165491_3
1014,ewoco-1687698_3
1015,2020_AF_NHI-CROP-HARVEST_POINT_100698_3
1016,ewoco-iiasa-100m-v1-1939480_7
1017,ewoco-2181559_3
1018,2019_SN_JECAM_CIRAD_POLY_11189_191
1019,2020_SDN_WAPOR_1_POLY_11064_1544
1020,2018_AS_Remelgado_POLY_111429_973
1021,ewoco-water-v1-6192977_6
1022,2018_AS_Remelgado_POLY_1111505_2214
1023,ewoco-1688427_3
1024,2018_BF_JECAM_CIRAD_POLY_111996_1886
1025,ewoco-1940337_3
1026,ewoco-urban-v1-5027107_6
1027,2018_AS_Remelgado_POLY_1111909_2586
1028,2020_NGA_WFP_POLY_111190_2079
1029,2018_BF_JECAM_CIRAD_POLY_111712_459
1030,ewoco-water-v1-6025050_2
1031,ewoco-urban-v1-5057199_7
1032,2021_AF_DE-WA-TRAIN1_POLY_1001196_2018
1033,2018_AS_Remelgado_POLY_1111570_2082
1034,ewoco-urban-v1-5065879_7
1035,ewoco-water-v1-6153685_6
1036,ewoco-2182575_3
1037,ewoco-2172226_3
1038,2020_SDN_WAPOR_2_POLY_111127_2549
1039,ewoco-urban-v1-5067875_6
1040,ewoco-water-v1-6147798_6
1041,2018_AS_Remelgado_POLY_111125_3982
1042,2020_SDN_WAPOR_1_POLY_110208_667
1043,2018_AS_Remelgado_POLY_1111581_2034
1044,ewoco-iiasa-10m-v1-1688289_6
1045,ewoco-iiasa-10m-v1-1681626_7
1046,2021_AF_DE-WA-TRAIN1_POLY_100412_2081
1047,ewoco-1690946_3
1048,ewoco-iiasa-100m-v1-1939257_6
1049,ewoco-1687473_3
1050,ewoco-1976587_3
1051,2021_AF_DE-WA-TRAIN1_POLY_100803_1888
1052,ewoco-water-v1-6197977_6
1053,ewoco-water-v1-6071085_7
1054,2020_NGA_WFP_POLY_1112685_643
1055,ewoco-1940701_3
1056,ewoco-urban-v1-5000637_3
1057,2018_BF_JECAM_CIRAD_POLY_111435_2956
1058,2020_SDN_WAPOR_1_POLY_110334_2017
1059,2018_AS_Remelgado_POLY_1111844_3945
1060,2021_AF_DE-WA-TRAIN1_POLY_100288_2079
1061,senwapor1-02_2335
1062,2019_SN_JECAM_CIRAD_POLY_111394_2535
1063,senwapor2-33_2018
1064,2018_AS_Remelgado_POLY_11195_3600
1065,ewoco-iiasa-100m-v1-1689995_3
1066,2018_BF_JECAM_CIRAD_POLY_1111092_2080
1067,ewoco-2182587_2
1068,ewoco-iiasa-100m-v1-1685922_2
1069,2018_BF_JECAM_CIRAD_POLY_111890_3830
1070,ewoco-iiasa-10m-v1-2791712_6
1071,2020_NGA_WFP_POLY_1113230_2042
1072,ewoco-1686600_3
1073,2018_AS_Remelgado_POLY_11134_3867
1074,2021_AF_DE-WA-TRAIN1_POLY_1001136_1954
1075,2020_AF_NHI-CROP-HARVEST_POINT_100655_3
1076,2019_SN_JECAM_CIRAD_POLY_111230_2207
1077,2021_AF_DE-WA-TRAIN1_POLY_100904_1887
1078,ewoco-gmw-v1-7910231_3
1079,2021_AF_DE-WA-TRAIN1_POLY_1001010_2017
1080,2019_SN_JECAM_CIRAD_POLY_111642_1891
1081,ewoco-1977812_3
1082,ewoco-1978424_3
1083,2018_SN_JECAM_CIRAD_POLY_111144_3411
1084,ewoco-2181759_3
1085,ewoco-2177144_3
1086,2018_AS_Remelgado_POLY_1112240_2379
1087,ewoco-1940207_3
1088,ewoco-1687269_3
1089,ewoco-1681717_3
1090,senwapor2-40_1952
1091,2018_AS_Remelgado_POLY_111830_2784
1092,ewoco-1689793_3
1093,2018_SN_JECAM_CIRAD_POLY_11179_2259
1094,2018_AS_Remelgado_POLY_1111127_1529
1095,2018_AS_Remelgado_POLY_111185_1957
1096,ewoco-2165815_3
1097,2018_AS_Remelgado_POLY_1112232_2331
1098,ewoco-1979354_3
1099,ewoco-1976613_3
1100,senwapor2-57_1892
1101,2018_AS_Remelgado_POLY_1112494_1380
1102,ewoco-2172287_3
1103,2018_MLI_NHI-CROP-HARVEST_POLY_11043_2209
1104,2021_AF_DE-WA-TRAIN1_POLY_1001133_2019
1105,2018_AS_Remelgado_POLY_1111854_1152
1106,ewoco-1939912_3
1107,2018_AS_Remelgado_POLY_1111995_2771
1108,2019_SN_JECAM_CIRAD_POLY_111602_1695
1109,ewoco-urban-v1-5042556_6
1110,2018_BF_JECAM_CIRAD_POLY_1111024_1891
1111,2020_NGA_WFP_POLY_1113242_3188
1112,2020_NGA_WFP_POLY_1111_597
1113,ewoco-iiasa-10m-v1-1977516_7
1114,ewoco-2172141_3
1115,2020_NGA_WFP_POLY_1111142_2911
1116,ewoco-iiasa-100m-v1-1757192_6
1117,2018_BF_JECAM_CIRAD_POLY_11141_417
1118,2018_AS_Remelgado_POLY_111459_620
1119,ewoco-iiasa-10m-v1-2758962_6
1120,ewoco-1686686_3
1121,2018_BF_JECAM_CIRAD_POLY_111190_2285
1122,2020_SDN_WAPOR_1_POLY_110270_2405
1123,2020_ETH_NHI-CROP-HARVEST_POINT_100405_2591
1124,ewoco-water-v1-6042779_3
1125,ewoco-2165903_3
1126,ewoco-1686856_3
1127,2018_AS_Remelgado_POLY_111256_26
1128,ewoco-gmw-v1-7913187_7
1129,ewoco-iiasa-10m-v1-2767679_6
1130,2018_BF_JECAM_CIRAD_POLY_1111001_2212
1131,ewoco-1687998_3
1132,2018_AS_Remelgado_POLY_111495_678
1133,2018_AS_Remelgado_POLY_1112225_3303
1134,2018_BF_JECAM_CIRAD_POLY_111480_1936
1135,2018_AS_Remelgado_POLY_111137_2786
1136,ewoco-1977558_3
1137,ewoco-2181809_3
1138,2018_SN_JECAM_CIRAD_POLY_1110_693
1139,ewoco-1690169_3
1140,2020_NGA_WFP_POLY_111448_3437
1141,2018_AS_Remelgado_POLY_1112371_836
1142,2021_AF_DE-WA-TRAIN1_POLY_100866_1889
1143,ewoco-2321307_3
1144,ewoco-1688620_3
1145,ewoco-1940726_3
1146,2020_NGA_WFP_POLY_1113396_3755
1147,ewoco-water-v1-6127388_6
1148,2018_SN_JECAM_CIRAD_POLY_111691_1832
1149,2019_AF_DE-WA-VAL1_POINT_100188_7
1150,ewoco-1688745_3
1151,2018_BF_JECAM_CIRAD_POLY_111651_1155
1152,ewoco-urban-v1-5059898_7
1153,2020_SDN_WAPOR_2_POLY_111313_1472
1154,ewoco-1978138_3
1155,2019_SN_JECAM_CIRAD_POLY_111109_1827
1156,2018_BF_JECAM_CIRAD_POLY_111790_1953
1157,2021_AF_DE-WA-TRAIN1_POLY_100867_1954
1158,2018_SN_JECAM_CIRAD_POLY_111674_2145
1159,ewoco-iiasa-10m-v1-1977357_3
1160,ewoco-water-v1-6022183_6
1161,2021_AF_DE-WA-TRAIN1_POLY_1001137_1886
1162,ewoco-iiasa-10m-v1-2755354_7
1163,ewoco-1939454_3
1164,2018_BF_JECAM_CIRAD_POLY_111242_1954
1165,2020_NGA_WFP_POLY_111853_419
1166,senwapor2-49_1959
1167,2019_AF_NHI-CROP-HARVEST_POLY_1001880_1308
1168,2018_AS_Remelgado_POLY_1112098_2200
1169,ewoco-water-v1-6068748_6
1170,2021_AF_DE-WA-TRAIN1_POLY_1001103_1887
1171,ewoco-iiasa-10m-v1-1685437_2
1172,ewoco-2181229_3
1173,ewoco-1978134_3
1174,2020_SDN_WAPOR_1_POLY_110358_2326
1175,2020_SDN_WAPOR_1_POLY_110362_2478
1176,ewoco-1940192_3
1177,ewoco-2186601_3
1178,ewoco-water-v1-6017220_6
1179,2020_NGA_WFP_POLY_1112038_3927
1180,ewoco-1977794_3
1181,ewoco-1977728_3
1182,2021_AF_DE-WA-TRAIN1_POLY_100538_1950
1183,2021_AF_DE-WA-TRAIN1_POLY_1001176_2081
1184,2019Usda1202096_1889
1185,ewoco-water-v1-6132527_7
1186,ewoco-1978708_3
1187,ewoco-urban-v1-5059569_6
1188,ewoco-1977697_7
1189,2021_AF_DE-WA-TRAIN1_POLY_100246_2082
1190,2019_SN_JECAM_CIRAD_POLY_111149_2081
1191,2019Usda1083273_1127
1192,ewoco-iiasa-10m-v1-1691878_3
1193,ewoco-1976394_3
1194,ewoco-iiasa-100m-v1-1689810_3
1195,2020_NGA_WFP_POLY_1111587_3269
1196,ewoco-urban-v1-5045765_6
1197,2018_AS_Remelgado_POLY_11191_1637
1198,2018_AS_Remelgado_POLY_1111546_1804
1199,ewoco-iiasa-10m-v1-2784219_3
1200,2018_SN_JECAM_CIRAD_POLY_111761_2662
1201,ewoco-1976921_3
1202,2018_AS_Remelgado_POLY_1111526_1633
1203,ewoco-1939785_3
1204,2021_AF_DE-WA-TRAIN1_POLY_100163_1951
1205,ewoco-2180464_3
1206,2020_NGA_WFP_POLY_1112053_2144
1207,ewoco-1940293_3
1208,2018_AS_Remelgado_POLY_1112301_2350
1209,2021_AF_DE-WA-TRAIN1_POLY_1001030_1950
1210,2020_NGA_WFP_POLY_1112285_1894
1211,ewoco-water-v1-6003595_6
1212,ewoco-iiasa-10m-v1-2759869_7
1213,ewoco-iiasa-10m-v1-2792325_2
1214,ewoco-1940110_6
1215,ewoco-urban-v1-5063991_3
1216,ewoco-iiasa-10m-v1-2755522_2
1217,2019_SN_JECAM_CIRAD_POLY_111644_2330
1218,2020_NGA_WFP_POLY_1111610_2930
1219,2020_SDN_WAPOR_2_POLY_111151_1957
1220,2020_NGA_WFP_POLY_1114600_3165
1221,ewoco-urban-v1-5000112_6
1222,2018_BF_JECAM_CIRAD_POLY_111342_1194
1223,ewoco-1689649_3
1224,ewoco-2180631_3
1225,2021_AF_DE-WA-TRAIN1_POLY_100757_2079
1226,2018_AS_Remelgado_POLY_1112163_1489
1227,2021_AF_DE-WA-TRAIN1_POLY_1001120_2080
1228,ewoco-1688198_3
1229,ewoco-water-v1-6079671_7
1230,ewoco-1979255_3
1231,ewoco-iiasa-10m-v1-1759848_7
1232,2020_SDN_WAPOR_2_POLY_11177_2229
1233,ewoco-water-v1-6010273_3
1234,ewoco-iiasa-100m-v1-1685665_6
1235,2018_AS_Remelgado_POLY_111359_855
1236,2018_BF_JECAM_CIRAD_POLY_111928_1420
1237,2020_NGA_WFP_POLY_1112214_3461
1238,ewoco-iiasa-10m-v1-2181252_2
1239,ewoco-iiasa-10m-v1-1977541_3
1240,ewoco-1978512_3
1241,ewoco-2180495_3
1242,ewoco-urban-v1-5052200_6
1243,2018_SN_JECAM_CIRAD_POLY_111164_2066
1244,ewoco-iiasa-10m-v1-2755275_2
1245,2021_AF_DE-WA-TRAIN1_POLY_1001105_1823
1246,ewoco-1978417_3
1247,ewoco-1690389_3
1248,2019_SN_JECAM_CIRAD_POLY_111342_2727
1249,2020_NGA_WFP_POLY_1112108_2585
1250,ewoco-1977372_3
1251,2020_NGA_WFP_POLY_111190_2163
1252,2018_AS_Remelgado_POLY_1111483_2752
1253,2021_AF_DE-WA-TRAIN1_POLY_100305_2017
1254,ewoco-1976665_3
1255,2019_AF_NHI-CROP-HARVEST_POLY_1001844_2015
1256,2018_AS_Remelgado_POLY_111595_994
1257,2018_MLI_NHI-CROP-HARVEST_POLY_11039_2081
1258,ewoco-1939737_3
1259,ewoco-1976860_3
1260,ewoco-urban-v1-5015258_6
1261,2019_AF_DE-WA-VAL1_POINT_10079_3
1262,2018_BF_JECAM_CIRAD_POLY_111935_1825
1263,2018_AS_Remelgado_POLY_11124_2579
1264,ewoco-1977494_6
1265,2020_ETH_NHI-CROP-HARVEST_POINT_100402_1288
1266,2019_AF_DE-WA-VAL1_POINT_100126_6
1267,2019_AF_DE-WA-VAL1_POINT_10026_2
1268,ewoco-2182820_3
1269,2018_AS_Remelgado_POLY_111930_175
1270,ewoco-1976784_3
1271,2021_AF_DE-WA-TRAIN1_POLY_100944_1889
1272,ewoco-water-v1-6160214_6
1273,ewoco-urban-v1-5071256_7
