ewoc_code;level_1;level_2;level_3;level_4;level_5;definition;label_full;LC_code;LC_label;sampling_label;sampling_label_v0;finetune_class
12-01-01-020-0;permanent_crops;fruit_nuts;pome_stone_fruit;sorb_tree;;Cormus domestica;sorb_tree;12;permanent_crops;fruits;fruit_nuts;
12-01-02-000-0;permanent_crops;fruit_nuts;tropical_fruits;;;;tropical_fruits;12;permanent_crops;fruits;fruit_nuts;
12-01-02-001-0;permanent_crops;fruit_nuts;tropical_fruits;avocado;;;avocado;12;permanent_crops;fruits;fruit_nuts;
12-01-02-002-0;permanent_crops;fruit_nuts;tropical_fruits;bananas_plantains;;;bananas_plantains;12;permanent_crops;fruits;fruit_nuts;
12-01-02-003-0;permanent_crops;fruit_nuts;tropical_fruits;dates;;;dates;12;permanent_crops;fruits;fruit_nuts;
12-01-02-004-0;permanent_crops;fruit_nuts;tropical_fruits;mangoes;;;mangoes;12;permanent_crops;fruits;fruit_nuts;
12-01-02-005-0;permanent_crops;fruit_nuts;tropical_fruits;papayas;;;papayas;12;permanent_crops;fruits;fruit_nuts;
12-01-02-006-0;permanent_crops;fruit_nuts;tropical_fruits;pineapples;;;pineapples;12;permanent_crops;fruits;fruit_nuts;
12-01-02-007-0;permanent_crops;fruit_nuts;tropical_fruits;snake_skin_fruit;;;snake_skin_fruit;12;permanent_crops;fruits;fruit_nuts;
12-01-02-008-0;permanent_crops;fruit_nuts;tropical_fruits;rambutan;;;rambutan;12;permanent_crops;fruits;fruit_nuts;
12-01-02-009-0;permanent_crops;fruit_nuts;tropical_fruits;dragon_fruit;;;dragon_fruit;12;permanent_crops;fruits;fruit_nuts;
12-01-03-000-0;permanent_crops;fruit_nuts;citrus_fruit;;;;citrus_fruit;12;permanent_crops;fruits;fruit_nuts;
12-01-03-001-0;permanent_crops;fruit_nuts;citrus_fruit;grapefruit;;;grapefruit;12;permanent_crops;fruits;fruit_nuts;
12-01-03-002-0;permanent_crops;fruit_nuts;citrus_fruit;pomelo;;;pomelo;12;permanent_crops;fruits;fruit_nuts;
12-01-03-003-0;permanent_crops;fruit_nuts;citrus_fruit;lemons_limes;;;lemons_limes;12;permanent_crops;fruits;fruit_nuts;
12-01-03-004-0;permanent_crops;fruit_nuts;citrus_fruit;oranges;;;oranges;12;permanent_crops;fruits;fruit_nuts;
12-01-03-005-0;permanent_crops;fruit_nuts;citrus_fruit;tangerines_mandarins_clementines;;;tangerines_mandarins_clementines;12;permanent_crops;fruits;fruit_nuts;
12-01-03-006-0;permanent_crops;fruit_nuts;citrus_fruit;citrus_mixtures;;;citrus_mixtures;12;permanent_crops;fruits;fruit_nuts;
12-01-04-000-0;permanent_crops;fruit_nuts;nuts;;;;nuts;12;permanent_crops;nuts;fruit_nuts;
12-01-04-001-0;permanent_crops;fruit_nuts;nuts;almond;;;almond;12;permanent_crops;nuts;fruit_nuts;
12-01-04-002-0;permanent_crops;fruit_nuts;nuts;hazelnuts_hazel;;;hazelnuts_hazel;12;permanent_crops;nuts;fruit_nuts;
12-01-04-003-0;permanent_crops;fruit_nuts;nuts;pecan;;;pecan;12;permanent_crops;nuts;fruit_nuts;
12-01-04-004-0;permanent_crops;fruit_nuts;nuts;pistachio;;;pistachio;12;permanent_crops;nuts;fruit_nuts;
12-01-04-005-0;permanent_crops;fruit_nuts;nuts;sweet_chestnuts;;;sweet_chestnuts;12;permanent_crops;nuts;fruit_nuts;
12-01-04-006-0;permanent_crops;fruit_nuts;nuts;walnuts;;;walnuts;12;permanent_crops;nuts;fruit_nuts;
12-01-04-007-0;permanent_crops;fruit_nuts;nuts;cashew;;;cashew;12;permanent_crops;nuts;fruit_nuts;
12-01-04-008-0;permanent_crops;fruit_nuts;nuts;macadamia;;;macadamia;12;permanent_crops;nuts;fruit_nuts;
12-01-05-000-0;permanent_crops;fruit_nuts;berries;;;;berries;12;permanent_crops;fruits;fruit_nuts;
12-01-05-001-0;permanent_crops;fruit_nuts;berries;aronia_chokeberries;;;aronia_chokeberries;12;permanent_crops;fruits;fruit_nuts;
12-01-05-002-0;permanent_crops;fruit_nuts;berries;blackberry;;;blackberry;12;permanent_crops;fruits;fruit_nuts;
12-01-05-003-0;permanent_crops;fruit_nuts;berries;blackcurrant_cassis;;;blackcurrant_cassis;12;permanent_crops;fruits;fruit_nuts;
12-01-05-004-0;permanent_crops;fruit_nuts;berries;blueberry;;;blueberry;12;permanent_crops;fruits;fruit_nuts;
12-01-05-005-0;permanent_crops;fruit_nuts;berries;cranberry;;;cranberry;12;permanent_crops;fruits;fruit_nuts;
12-01-05-006-0;permanent_crops;fruit_nuts;berries;currants;;;currants;12;permanent_crops;fruits;fruit_nuts;
12-01-05-007-0;permanent_crops;fruit_nuts;berries;gooseberry_gooseberries_cranberries;;;gooseberry_gooseberries_cranberries;12;permanent_crops;fruits;fruit_nuts;
12-01-05-008-0;permanent_crops;fruit_nuts;berries;hippophae_sea_buckthorns_seaberry;;;hippophae_sea_buckthorns_seaberry;12;permanent_crops;fruits;fruit_nuts;
12-01-05-009-0;permanent_crops;fruit_nuts;berries;jostaberry;;;jostaberry;12;permanent_crops;fruits;fruit_nuts;
12-01-05-010-0;permanent_crops;fruit_nuts;berries;raspberry_raspberries;;;raspberry_raspberries;12;permanent_crops;fruits;fruit_nuts;
12-01-05-010-1;permanent_crops;fruit_nuts;berries;raspberry_raspberries;arctic_raspberry;;arctic_raspberry;12;permanent_crops;fruits;fruit_nuts;
12-01-05-011-0;permanent_crops;fruit_nuts;berries;redcurrant;;;redcurrant;12;permanent_crops;fruits;fruit_nuts;
12-01-05-012-0;permanent_crops;fruit_nuts;berries;rose_hip_rosehip;;;rose_hip_rosehip;12;permanent_crops;fruits;fruit_nuts;
12-01-05-013-0;permanent_crops;fruit_nuts;berries;rowan_rowanberries;;;rowan_rowanberries;12;permanent_crops;fruits;fruit_nuts;
12-01-05-014-0;permanent_crops;fruit_nuts;berries;tayberry;;;tayberry;12;permanent_crops;fruits;fruit_nuts;
12-01-05-015-0;permanent_crops;fruit_nuts;berries;kiwi_fruit;;;kiwi_fruit;12;permanent_crops;fruits;fruit_nuts;
12-01-05-016-0;permanent_crops;fruit_nuts;berries;huckleberry;;;huckleberry;12;permanent_crops;fruits;fruit_nuts;
12-01-05-017-0;permanent_crops;fruit_nuts;berries;saskatoon_berry;;Amelanchier alnifolia;saskatoon_berry;12;permanent_crops;fruits;fruit_nuts;
12-01-05-018-0;permanent_crops;fruit_nuts;berries;jujube_buckthorn;;;jujube_buckthorn;12;permanent_crops;fruits;fruit_nuts;
12-01-05-019-0;permanent_crops;fruit_nuts;berries;mulberry;;;mulberry;12;permanent_crops;fruits;fruit_nuts;
12-01-05-020-0;permanent_crops;fruit_nuts;berries;goji_berry;;;goji_berry;12;permanent_crops;fruits;fruit_nuts;
12-01-05-021-0;permanent_crops;fruit_nuts;berries;caneberries;;This class applies to any Rubus species or hybrid which is commonly grown with supports such as wires or canes, including raspberries, blackberries, and hybrids such as loganberry, boysenberry, marionberry and tayberry.;caneberries;12;permanent_crops;fruits;fruit_nuts;
12-01-06-000-0;permanent_crops;fruit_nuts;fruit_berries;;;other fruit and berries, no nuts;fruit_berries;12;permanent_crops;fruits;fruit_nuts;
12-01-07-000-0;permanent_crops;fruit_nuts;fruit_nut_mixtures;;;different species of fruit/nut mixed;fruit_nut_mixtures;12;permanent_crops;fruits;fruit_nuts;
12-02-00-000-0;permanent_crops;permanent_beverage_spice_medicinal;;;;;permanent_beverage_spice_medicinal;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-02-00-001-0;permanent_crops;permanent_beverage_spice_medicinal;;coffee;;;coffee;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-02-00-002-0;permanent_crops;permanent_beverage_spice_medicinal;;tea;;;tea;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-02-00-003-0;permanent_crops;permanent_beverage_spice_medicinal;;maté;;;maté;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-02-00-004-0;permanent_crops;permanent_beverage_spice_medicinal;;cocoa;;;cocoa;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-02-00-005-0;permanent_crops;permanent_beverage_spice_medicinal;;coffee_cocoa;;;coffee_cocoa;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-02-00-006-0;permanent_crops;permanent_beverage_spice_medicinal;;chameleon;;Houttuynia cordata;chameleon;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-02-00-007-0;permanent_crops;permanent_beverage_spice_medicinal;;nutmeg_mace_cardamoms;;;nutmeg_mace_cardamoms;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-02-00-008-0;permanent_crops;permanent_beverage_spice_medicinal;;cinnamon;;;cinnamon;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-02-00-009-0;permanent_crops;permanent_beverage_spice_medicinal;;cloves;;;cloves;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-02-00-010-0;permanent_crops;permanent_beverage_spice_medicinal;;ginseng;;;ginseng;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-02-00-011-0;permanent_crops;permanent_beverage_spice_medicinal;;agave;;;agave;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-02-00-012-0;permanent_crops;permanent_beverage_spice_medicinal;;aloe_vera;;;aloe_vera;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-02-00-013-0;permanent_crops;permanent_beverage_spice_medicinal;;cactus;;;cactus;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-03-00-000-0;permanent_crops;permanent_oilseed_crops;;;;;permanent_oilseed_crops;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-03-00-001-0;permanent_crops;permanent_oilseed_crops;;olive;;;olive;12;permanent_crops;olive;other_permanent_crops;
12-03-00-001-1;permanent_crops;permanent_oilseed_crops;;olive;olives_for_oil_production;;olives_for_oil_production;12;permanent_crops;olive;other_permanent_crops;
12-03-00-001-2;permanent_crops;permanent_oilseed_crops;;olive;table_olives;;table_olives;12;permanent_crops;olive;other_permanent_crops;
12-03-00-002-0;permanent_crops;permanent_oilseed_crops;;coconuts;;;coconuts;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-03-00-003-0;permanent_crops;permanent_oilseed_crops;;oil_palms;;;oil_palms;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-03-00-004-0;permanent_crops;permanent_oilseed_crops;;ylang-ylang;;;ylang-ylang;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-03-00-005-0;permanent_crops;permanent_oilseed_crops;;argan;;;argan;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-04-00-000-0;permanent_crops;permanent_leguminous_crops;;;;;permanent_leguminous_crops;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-04-00-001-0;permanent_crops;permanent_leguminous_crops;;carob;;;carob;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-04-00-002-0;permanent_crops;permanent_leguminous_crops;;mesquite;;;mesquite;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-04-00-003-0;permanent_crops;permanent_leguminous_crops;;tamarind;;;tamarind;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-04-00-004-0;permanent_crops;permanent_leguminous_crops;;liquorice;;;liquorice;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-04-00-005-0;permanent_crops;permanent_leguminous_crops;;restharrow;;;restharrow;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-05-00-000-0;permanent_crops;permanent_fibre_crops;;;;;permanent_fibre_crops;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-05-00-001-0;permanent_crops;permanent_fibre_crops;;golden_grass;;Syngonanthus nitens - Capim Dourado;permanent_fibre_crops;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-06-00-000-0;permanent_crops;permanent_tree_shrub_flowers;;;;;permanent_tree_shrub_flowers;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-06-00-001-0;permanent_crops;permanent_tree_shrub_flowers;;azaleas;;;azaleas;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-06-00-002-0;permanent_crops;permanent_tree_shrub_flowers;;chaenomeles_cathayensis;;;chaenomeles_cathayensis;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-06-00-003-0;permanent_crops;permanent_tree_shrub_flowers;;crataegus_hawthorn;;;crataegus_hawthorn;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-06-00-004-0;permanent_crops;permanent_tree_shrub_flowers;;elder_elderberry;;;elder_elderberry;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-06-00-005-0;permanent_crops;permanent_tree_shrub_flowers;;honeysuckle;;;honeysuckle;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-06-00-006-0;permanent_crops;permanent_tree_shrub_flowers;;ricinus_castor;;;ricinus_castor;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-06-00-007-0;permanent_crops;permanent_tree_shrub_flowers;;wire_bush;;;wire_bush;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-06-00-008-0;permanent_crops;permanent_tree_shrub_flowers;;rubber;;;rubber;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-06-00-009-0;permanent_crops;permanent_tree_shrub_flowers;;ginkgo;;;ginkgo;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-06-00-010-0;permanent_crops;permanent_tree_shrub_flowers;;robinia;;;robinia;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-06-00-011-0;permanent_crops;permanent_tree_shrub_flowers;;christmas_trees;;;christmas_trees;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-06-00-012-0;permanent_crops;permanent_tree_shrub_flowers;;rhododendron;;;rhododendron;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-06-00-013-0;permanent_crops;permanent_tree_shrub_flowers;;boxwood;;;boxwood;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-06-00-014-0;permanent_crops;permanent_tree_shrub_flowers;;ornamental_conifers;;;ornamental_conifers;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-06-00-015-0;permanent_crops;permanent_tree_shrub_flowers;;rose_bush;;;rose_bush;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-06-00-016-0;permanent_crops;permanent_tree_shrub_flowers;;short_term_willow;;Willow regularly harvested for wood;short_term_willow;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-06-00-017-0;permanent_crops;permanent_tree_shrub_flowers;;blackthorn_sloes;;prunus spinosa;blackthorn_sloes;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-06-00-018-0;permanent_crops;permanent_tree_shrub_flowers;;unspecified_palm;;;unspecified_palm;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-07-00-000-0;permanent_crops;nurseries;;;;;nurseries;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-07-01-000-0;permanent_crops;nurseries;horticultural_nurseries;;;;horticultural_nurseries;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-07-02-000-0;permanent_crops;nurseries;vine_nurseries;;;;vine_nurseries;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-07-03-000-0;permanent_crops;nurseries;tree_bush_nurseries;;;;tree_bush_nurseries;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-07-03-001-0;permanent_crops;nurseries;;fruit_tree_nurseries;;;fruit_tree_nurseries;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-07-03-002-0;permanent_crops;nurseries;;forest_tree_nurseries;;;forest_tree_nurseries;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-08-00-000-0;permanent_crops;mixed_permanent_crops;;;;;mixed_permanent_crops;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-09-00-000-0;permanent_crops;permanent_industrial_crops;;;;;permanent_industrial_crops;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-10-00-000-0;permanent_crops;permanent_forbs;;;;Permanent non-shrub and non-tree crops;permanent_forbs;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-10-00-001-0;permanent_crops;permanent_forbs;;sida_virginia_mallow;;"Sida hermaphrodita; used as bioenergy crop";sida_virginia_mallow;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-10-00-002-0;permanent_crops;permanent_forbs;;igniscum_candy;;"Giant Knotweed (Fallopia sachalinensis var. Igniscum); used as bioenergy crop";igniscum_candy;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-10-00-003-0;permanent_crops;permanent_forbs;;Silphium perfoliatum;;cup plant;Silphium perfoliatum;12;permanent_crops;other_permanent_crops;other_permanent_crops;
12-11-00-000-0;permanent_crops;permanent_herbs;;;;Specific class from LPIS Latvia dataset, definition unclear;permanent_herbs;10;cropland_unspecified;other_permanent_crops;other_permanent_crops;
14-00-00-000-0;mixed_cropland;;;;;;mixed_cropland;10;cropland_unspecified;mixed_cropland;mixed_cropland;
14-01-00-000-0;mixed_cropland;kitchen_allotment_gardens;;;;;kitchen_allotment_gardens;10;cropland_unspecified;mixed_cropland;kitchen_allotment_gardens;
14-02-00-000-0;mixed_cropland;agroforestry;;;;;agroforestry;10;cropland_unspecified;mixed_cropland;agroforestry;
14-02-01-000-0;mixed_cropland;agroforestry;wheat_like_with_trees;;;;wheat_like_with_trees;10;cropland_unspecified;mixed_cropland;agroforestry;
14-02-01-001-0;mixed_cropland;agroforestry;wheat_like_with_trees;sorghum_with_trees;;;sorghum_with_trees;10;cropland_unspecified;mixed_cropland;agroforestry;
14-02-02-000-0;mixed_cropland;agroforestry;vegetables_with_trees;;;;vegetables_with_trees;10;cropland_unspecified;mixed_cropland;agroforestry;
14-02-02-001-0;mixed_cropland;agroforestry;vegetables_with_trees;vegetables_with_banana;;;vegetables_with_banana;10;cropland_unspecified;mixed_cropland;agroforestry;
14-02-03-000-0;mixed_cropland;agroforestry;legumes_with_trees;;;;legumes_with_trees;10;cropland_unspecified;mixed_cropland;agroforestry;
14-02-04-000-0;mixed_cropland;agroforestry;grass_with_trees;;;;grass_with_trees;10;cropland_unspecified;mixed_cropland;agroforestry;
14-02-05-000-0;mixed_cropland;agroforestry;perennial_crop_with_trees;;;;perennial_crop_with_trees;10;cropland_unspecified;mixed_cropland;agroforestry;
14-02-06-000-0;mixed_cropland;agroforestry;dry_pulses_with_trees;;;;dry_pulses_with_trees;10;cropland_unspecified;mixed_cropland;agroforestry;
14-02-07-000-0;mixed_cropland;agroforestry;corn_with_trees;;;;corn_with_trees;10;cropland_unspecified;mixed_cropland;agroforestry;
14-02-07-001-0;mixed_cropland;agroforestry;corn_with_trees;corn_with_banana;;;corn_with_banana;10;cropland_unspecified;mixed_cropland;agroforestry;
14-02-08-000-0;mixed_cropland;agroforestry;oilseeds_with_trees;;;;oilseeds_with_trees;10;cropland_unspecified;mixed_cropland;agroforestry;
14-02-08-001-0;mixed_cropland;agroforestry;oilseeds_with_trees;groundnut_with_trees;;;groundnut_with_trees;10;cropland_unspecified;mixed_cropland;agroforestry;
14-02-09-000-0;mixed_cropland;agroforestry;root_crops_with_trees;;;;root_crops_with_trees;10;cropland_unspecified;mixed_cropland;agroforestry;
14-02-09-001-0;mixed_cropland;agroforestry;root_crops_with_trees;cassava_with_trees;;;cassava_with_trees;10;cropland_unspecified;mixed_cropland;agroforestry;
14-03-00-000-0;mixed_cropland;annual_perennial_mixtures;;;;;annual_perennial_mixtures;10;cropland_unspecified;mixed_cropland;annual_perennial_mixtures;
14-03-01-000-0;mixed cropland;annual_perennial_mixtures;wheat_like_with_perennial;;;;wheat_like_with_perennial;10;cropland_unspecified;mixed_cropland;annual_perennial_mixtures;
14-03-02-000-0;mixed cropland;annual_perennial_mixtures;vegetables_with_perennial;;;;vegetables_with_perennial;10;cropland_unspecified;mixed_cropland;annual_perennial_mixtures;
14-03-03-000-0;mixed cropland;annual_perennial_mixtures;legumes_with_perennial;;;;legumes_with_perennial;10;cropland_unspecified;mixed_cropland;annual_perennial_mixtures;
14-03-04-000-0;mixed cropland;annual_perennial_mixtures;grass_with_perennial;;;;grass_with_perennial;10;cropland_unspecified;mixed_cropland;annual_perennial_mixtures;
14-03-05-000-0;mixed cropland;annual_perennial_mixtures;root_crops_with_perennial;;;;root_crops_with_perennial;10;cropland_unspecified;mixed_cropland;annual_perennial_mixtures;
14-03-06-000-0;mixed cropland;annual_perennial_mixtures;dry_pulses_with_perennial;;;;dry_pulses_with_perennial;10;cropland_unspecified;mixed_cropland;annual_perennial_mixtures;
15-00-00-000-0;greenhouse_foil_film_indoor;;;;;;greenhouse_foil_film_indoor;60;built_up;greenhouse_foil_film_indoor;greenhouse_foil_film_indoor;
15-01-00-000-0;greenhouse_foil_film_indoor;greenhouse_glass;;;;;greenhouse_glass;60;built_up;greenhouse_foil_film_indoor;greenhouse_foil_film_indoor;
15-02-00-000-0;greenhouse_foil_film_indoor;greenhouse_plastic;;;;;greenhouse_plastic;60;built_up;greenhouse_foil_film_indoor;greenhouse_foil_film_indoor;
15-03-00-000-0;greenhouse_foil_film_indoor;foil;;;;;foil;60;built_up;greenhouse_foil_film_indoor;greenhouse_foil_film_indoor;
15-04-00-000-0;greenhouse_foil_film_indoor;container;;;;;container;60;built_up;greenhouse_foil_film_indoor;greenhouse_foil_film_indoor;
16-00-00-000-0;non_cropland_incl_perennial;;;;;Not annual cropland and not perennial cropland (Worldcereal class 99);non_cropland_incl_perennial;16;No cropland, not further specified;non_cropland_incl_perennial;non_cropland_incl_perennial;
17-00-00-000-0;non_cropland_excl_perennial;;;;;Not annual cropland, but may be perennial cropland (Worldcereal class 98);non_cropland_excl_perennial;17;No temporary crops, not further specified;non_cropland_excl_perennial;non_cropland_excl_perennial;
20-00-00-000-0;non_cropland_herbaceous;;;;;herbaceous vegetation, clearly non-cropland;non_cropland_herbaceous;20;non_cropland_herbaceous;herbaceous_vegetation;herbaceous_vegetation;
20-01-00-000-0;non_cropland_herbaceous;grasslands;;;;grass-dominated, herbaceous vegetation;grasslands;20;non_cropland_herbaceous;grasslands;grasslands;grass_fodder_crops
20-01-01-000-0;non_cropland_herbaceous;grasslands;natural_grasslands;;;https://land.copernicus.eu/user-corner/technical-library/corine-land-cover-nomenclature-guidelines/html/index-clc-321.html;natural_grasslands;20;non_cropland_herbaceous;grasslands;grasslands;grass_fodder_crops
20-01-02-000-0;non_cropland_herbaceous;grasslands;managed_grasslands;;;Managed grassland, purpose not specified;managed_grasslands;20;non_cropland_herbaceous;grasslands;grasslands;grass_fodder_crops
20-01-02-001-0;non_cropland_herbaceous;grasslands;managed_grasslands;pastures;;Managed grasslands for grazing by cattle;pastures;20;non_cropland_herbaceous;grasslands;grasslands;grass_fodder_crops
20-01-02-002-0;non_cropland_herbaceous;grasslands;managed_grasslands;meadows;;Managed grasslands, mown for hay/biomass;meadows;20;non_cropland_herbaceous;grasslands;grasslands;grass_fodder_crops
20-01-02-002-1;non_cropland_herbaceous;grasslands;managed_grasslands;meadows;temporary_meadows;temporary meadow 5 years or less;temporary_meadows;20;non_cropland_herbaceous;grasslands;grasslands;grass_fodder_crops
20-01-02-002-2;non_cropland_herbaceous;grasslands;managed_grasslands;meadows;longterm_meadows;long term meadow 6 years or more;longterm_meadows;20;non_cropland_herbaceous;grasslands;grasslands;grass_fodder_crops
20-01-02-002-3;non_cropland_herbaceous;grasslands;managed_grasslands;meadows;foxtail_meadow;meadow dominated by foxtail;foxtail_meadow;20;non_cropland_herbaceous;grasslands;grasslands;grass_fodder_crops
20-02-00-000-0;non_cropland_herbaceous;wetlands;;;;grass and/or herbaceous dominated vegetation, highly affected by water;wetlands;20;non_cropland_herbaceous;wetlands;wetlands;
20-02-01-000-0;non_cropland_herbaceous;wetlands;inland_marshes_wetlands;;;"unspecified, inland wetland; https://land.copernicus.eu/user-corner/technical-library/corine-land-cover-nomenclature-guidelines/html/index-clc-411.html";inland_marshes_wetlands;20;non_cropland_herbaceous;wetlands;wetlands;
20-02-02-000-0;non_cropland_herbaceous;wetlands;salt_marshes;;;"unspecified, coastal wetland; https://land.copernicus.eu/user-corner/technical-library/corine-land-cover-nomenclature-guidelines/html/index-clc-421.html";salt_marshes;20;non_cropland_herbaceous;wetlands;wetlands;
20-02-03-000-0;non_cropland_herbaceous;wetlands;reed;;;tall-grass dominated wetland;reed;20;non_cropland_herbaceous;wetlands;wetlands;
20-02-03-001-0;non_cropland_herbaceous;wetlands;reed;cattail;;Typhaceae;cattail;20;non_cropland_herbaceous;wetlands;wetlands;
25-00-00-000-0;non_cropland_mixed;;;;;mixed vegetation composed of herbaceous, shrub and/or trees, clearly non-cropland;non_cropland_mixed;25;non_cropland_mixed;non_cropland_mixed;non_cropland_mixed;
25-01-00-000-0;non_cropland_mixed;grassland_with_tree_shrub;;;;grassland with significant tree and/or shrub cover;grassland_with_tree_shrub;25;non_cropland_mixed;non_cropland_mixed;non_cropland_mixed;
25-02-00-000-0;non_cropland_mixed;shrubland_with_tree_cover;;;;shrubland with significant tree cover;shrubland_with_tree_cover;25;non_cropland_mixed;non_cropland_mixed;non_cropland_mixed;
25-03-00-000-0;non_cropland_mixed;peatbogs;;;;https://land.copernicus.eu/user-corner/technical-library/corine-land-cover-nomenclature-guidelines/html/index-clc-412.html;peatbogs;25;non_cropland_mixed;non_cropland_mixed;non_cropland_mixed;
30-00-00-000-0;shrubland;;;;;;shrubland;30;shrubland;shrubland;shrubland;
30-03-00-000-0;shrubland;moors_heathland;;;;https://land.copernicus.eu/user-corner/technical-library/corine-land-cover-nomenclature-guidelines/html/index-clc-322.html;moors_heathland;30;shrubland;shrubland;shrubland;
30-04-00-000-0;shrubland;sclerophyllous_vegetation;;;;https://land.copernicus.eu/user-corner/technical-library/corine-land-cover-nomenclature-guidelines/html/index-clc-323.html;sclerophyllous_vegetation;30;shrubland;shrubland;shrubland;
30-05-00-000-0;shrubland;transitional_woodland_shrub;;;;https://land.copernicus.eu/user-corner/technical-library/corine-land-cover-nomenclature-guidelines/html/index-clc-324.html;transitional_woodland_shrub;30;shrubland;shrubland;shrubland;
30-06-00-000-0;shrubland;hedges;;;;;hedges;30;shrubland;shrubland;shrubland;
40-00-00-000-0;trees_unspecified;;;;;;trees_unspecified;40;trees;trees_unspecified;trees_unspecified;
40-01-00-000-0;trees_unspecified;mangroves;;;;;mangroves;40;trees;trees_unspecified;trees_unspecified;
40-02-00-000-0;trees_unspecified;woody_wetlands;;;;;woody_wetlands;40;trees;trees_unspecified;trees_unspecified;
40-03-00-000-0;trees_unspecified;trees_unspecified_evergreen;;;;;trees_unspecified_evergreen;40;trees;trees_unspecified;trees_unspecified;
40-04-00-000-0;trees_unspecified;trees_unspecified_deciduous;;;;;trees_unspecified_deciduous;40;trees;trees_unspecified;trees_unspecified;
41-00-00-000-0;trees_broadleaved;;;;;;trees_broadleaved;40;trees;trees_broadleaved;trees_broadleaved;
41-01-00-000-0;trees_broadleaved;trees_broadleaved_evergreen;;;;;trees_broadleaved_evergreen;40;trees;trees_broadleaved;trees_broadleaved;
41-01-00-001-0;trees_broadleaved;trees_broadleaved_evergreen;;eucalyptus;;;eucalyptus;40;trees;trees_broadleaved;trees_broadleaved;
41-02-00-000-0;trees_broadleaved;trees_broadleaved_deciduous;;;;;trees_broadleaved_deciduous;40;trees;trees_broadleaved;trees_broadleaved;
41-02-00-001-0;trees_broadleaved;trees_broadleaved_deciduous;;aspen;;;aspen;40;trees;trees_broadleaved;trees_broadleaved;
41-02-00-002-0;trees_broadleaved;trees_broadleaved_deciduous;;birch;;;birch;40;trees;trees_broadleaved;trees_broadleaved;
41-02-00-003-0;trees_broadleaved;trees_broadleaved_deciduous;;dogwood_cornus;;;dogwood_cornus;40;trees;trees_broadleaved;trees_broadleaved;
